ProviderKey,PurchasePriceExclVat_CHF,SuggestedRetailPriceInclVat_CHF,VatRatePercentage
STX_198481328550,175.00,239,8.1
STX_198481332519,318.00,389,8.1
STX_198481331048,303.00,379,8.1
STX_194958386962,74.50,129,8.1
STX_194958387068,185.00,249,8.1
STX_194958387013,258.00,319,8.1
STX_194958387051,351.00,429,8.1
STX_198487258554,131.00,179,8.1
STX_198487261752,133.50,179,8.1
STX_198487260571,182.50,239,8.1
STX_198487256680,143.50,189,8.1
STX_194956811411,153.50,219,8.1
STX_194956811497,182.50,239,8.1
STX_194956811527,385.00,459,8.1
STX_194956811480,143.50,199,8.1
STX_194956811503,388.50,459,8.1
STX_194956811428,172.50,239,8.1
STX_194956811510,191.00,259,8.1
STX_194956811473,239.00,309,8.1
STX_196975912070,85.50,139,8.1
STX_196975935321,95.50,149,8.1
STX_196975925872,214.00,279,8.1
STX_196975929009,89.50,149,8.1
STX_196975924240,87.00,139,8.1
STX_196975918676,92.00,149,8.1
STX_196975914265,90.50,149,8.1
STX_196975913466,85.50,139,8.1
STX_196975920686,142.00,199,8.1
STX_196975927951,88.00,139,8.1
STX_196975920174,88.00,139,8.1
STX_196975911110,98.00,149,8.1
STX_196975910267,142.00,199,8.1
STX_196975910335,92.00,149,8.1
STX_196975914449,200.00,269,8.1
STX_196975932108,92.00,149,8.1
STX_196975918003,104.50,159,8.1
STX_196975914166,173.50,239,8.1
STX_196975918461,104.50,159,8.1
STX_196975915866,104.50,159,8.1
STX_197864689127,108.00,159,8.1
STX_197596474244,153.50,219,8.1
STX_197596414042,157.50,219,8.1
STX_197596932676,191.00,249,8.1
STX_197598573945,191.00,249,8.1
STX_197596647846,173.50,239,8.1
STX_196149493800,132.00,189,8.1
STX_196149493848,158.50,219,8.1
STX_196149493794,261.50,329,8.1
STX_196149493824,102.00,159,8.1
STX_196149493893,248.00,319,8.1
STX_195870587512,327.00,399,8.1
STX_195870587529,314.50,389,8.1
STX_195870587505,235.00,309,8.1
STX_195870587482,202.50,269,8.1
STX_195870587499,292.00,359,8.1
STX_195870587536,246.50,319,8.1
STX_195870587543,295.50,369,8.1
STX_195870583309,380.00,449,8.1
STX_195870583316,465.50,549,8.1
STX_195870583323,466.50,549,8.1
STX_195870583378,427.50,499,8.1
STX_195870583330,417.50,489,8.1
STX_195870583248,353.50,439,8.1
STX_195870583347,440.00,499,8.1
STX_195870583262,320.50,399,8.1
STX_195870583286,361.00,439,8.1
STX_195870583224,896.50,1019,8.1
STX_196152796172,147.00,209,8.1
STX_196152796165,187.50,249,8.1
STX_196152796219,178.50,239,8.1
STX_196152796158,156.00,219,8.1
STX_196152796189,126.00,179,8.1
STX_197599992554,177.50,239,8.1
STX_197599989424,249.00,319,8.1
STX_197599989325,138.50,199,8.1
STX_197599991434,129.50,189,8.1
STX_196604365888,84.50,139,8.1
STX_196604365833,98.00,149,8.1
STX_196604365857,114.50,169,8.1
STX_196604365840,97.00,149,8.1
STX_196604365871,102.00,159,8.1
STX_196604365819,87.00,139,8.1
STX_196604365826,84.50,139,8.1
STX_196604365864,107.00,159,8.1
STX_196604365901,114.50,169,8.1
STX_196604365932,114.50,169,8.1
STX_196152631015,133.50,189,8.1
STX_196152630957,99.50,159,8.1
STX_196152630933,128.50,189,8.1
STX_196152631008,128.50,189,8.1
STX_196152631022,124.50,149,8.1
STX_196152630940,105.50,159,8.1
STX_196152630988,104.50,159,8.1
STX_196152630971,104.50,159,8.1
STX_196152630964,87.00,139,8.1
STX_194953242591,117.00,169,8.1
STX_194953242614,127.00,179,8.1
STX_194953242577,111.00,159,8.1
STX_194953242560,149.50,209,8.1
STX_194953242584,84.50,139,8.1
STX_194953242157,133.50,189,8.1
STX_194953242096,128.50,189,8.1
STX_194953242164,119.50,149,8.1
STX_197594830493,144.50,209,8.1
STX_197594653542,146.00,209,8.1
STX_197594649606,136.00,189,8.1
STX_197594651838,133.50,189,8.1
STX_197594813731,127.00,179,8.1
STX_197594823990,131.00,189,8.1
STX_197594652033,97.00,149,8.1
STX_197594653436,137.00,199,8.1
STX_197594820906,331.00,409,8.1
STX_197594651142,162.50,229,8.1
STX_197601909471,137.00,199,8.1
STX_197601907637,114.50,169,8.1
STX_197601902496,102.00,159,8.1
STX_197601910620,114.50,169,8.1
STX_197601903486,102.00,159,8.1
STX_197601901109,116.00,169,8.1
STX_197601912853,137.00,199,8.1
STX_195244245369,85.50,139,8.1
STX_195244245376,119.50,169,8.1
STX_195244245383,105.50,159,8.1
STX_195244245352,87.00,139,8.1
STX_195244245314,190.00,249,8.1
STX_195244245345,87.00,139,8.1
STX_195244245338,92.00,149,8.1
STX_195244245321,103.00,159,8.1
STX_194957394999,171.00,239,8.1
STX_194957394944,133.50,189,8.1
STX_194957394968,153.50,219,8.1
STX_196604956741,166.00,229,8.1
STX_196604956666,143.50,199,8.1
STX_196604956710,254.00,319,8.1
STX_196604956734,191.00,249,8.1
STX_196604956802,170.00,239,8.1
STX_196604956819,166.00,229,8.1
STX_197594240476,102.00,159,8.1
STX_197594227729,132.00,189,8.1
STX_197594219946,155.00,219,8.1
STX_197594221338,107.00,159,8.1
STX_197594230125,144.50,209,8.1
STX_196152892003,209.00,279,8.1
STX_196152892157,519.50,609,8.1
STX_196152892133,214.00,279,8.1
STX_196152891969,191.00,249,8.1
STX_196152891983,167.50,229,8.1
STX_196152892010,156.00,219,8.1
STX_197602277982,118.50,169,8.1
STX_197602278460,70.50,129,8.1
STX_197602275612,144.50,209,8.1
STX_197602277685,111.00,159,8.1
STX_197602275285,111.00,159,8.1
STX_197602273922,111.00,159,8.1
STX_197602277210,121.00,149,8.1
STX_197602275087,127.00,179,8.1
STX_196969727031,112.00,159,8.1
STX_196969726966,112.00,169,8.1
STX_196969727048,214.00,279,8.1
STX_196969726904,114.50,169,8.1
STX_196969726973,625.00,719,8.1
STX_196969726928,185.00,249,8.1
STX_196969727000,186.00,279,8.1
STX_196969727024,211.50,279,8.1
STX_195869029634,204.00,269,8.1
STX_195869029559,235.00,309,8.1
STX_195869029610,260.50,329,8.1
STX_195869029825,219.00,289,8.1
STX_195869029733,186.00,249,8.1
STX_195869029818,1016.00,1149,8.1
STX_196154496896,211.50,279,8.1
STX_196154496841,138.50,199,8.1
STX_196154496872,128.50,189,8.1
STX_196154496858,236.50,309,8.1
STX_196154496797,209.00,279,8.1
STX_196154496803,222.50,289,8.1
STX_198482390884,253.00,319,8.1
STX_198482387129,121.00,149,8.1
STX_198482403393,126.00,179,8.1
STX_198482480479,363.50,449,8.1
STX_198482556969,171.00,239,8.1
STX_198482507992,264.00,329,8.1
STX_198482469757,139.50,199,8.1
STX_198482498917,160.00,219,8.1
NER_198482419103,118.50,,8.1
STX_198482393861,143.50,199,8.1
STX_198482384692,167.50,239,8.1
STX_198482387648,156.00,219,8.1
STX_198482401696,167.50,239,8.1
STX_198482398224,178.50,239,8.1
STX_198482387174,173.50,239,8.1
STX_198482386160,127.00,179,8.1
STX_198482408497,161.00,229,8.1
STX_198482385415,151.00,209,8.1
STX_198482395278,124.50,149,8.1
STX_198482386849,153.50,219,8.1
STX_198482405427,143.50,199,8.1
STX_196604393850,214.00,279,8.1
STX_196604393805,234.00,309,8.1
STX_196604393751,127.00,179,8.1
STX_196604393737,185.00,249,8.1
STX_196604393775,181.00,239,8.1
STX_196604393713,167.50,239,8.1
STX_196604393782,170.00,239,8.1
STX_196604393799,190.00,249,8.1
STX_196604393744,214.00,279,8.1
STX_196604393829,173.50,239,8.1
STX_198488557281,118.50,169,8.1
STX_198488585468,104.50,159,8.1
STX_198488570464,111.00,159,8.1
STX_195866278127,196.50,259,8.1
STX_195866278158,64.00,119,8.1
STX_195866278066,214.00,279,8.1
STX_195866278103,116.00,169,8.1
STX_195866278059,214.00,279,8.1
STX_195866278165,109.50,159,8.1
STX_195866278097,116.00,169,8.1
STX_195866278196,111.00,159,8.1
STX_195866278141,99.50,149,8.1
STX_195866278134,195.00,259,8.1
STX_195866278110,97.00,149,8.1
STX_195242063989,116.00,169,8.1
STX_195242063927,127.00,189,8.1
STX_195242064009,109.50,159,8.1
STX_195242063996,102.00,159,8.1
STX_195242063934,107.00,159,8.1
STX_195242063910,132.00,189,8.1
STX_195242063972,136.00,189,8.1
STX_195242064054,371.00,459,8.1
STX_195242064030,297.00,369,8.1
STX_195242063941,97.00,149,8.1
STX_195242064016,190.00,249,8.1
STX_195242063965,102.00,129,8.1
STX_197594221031,167.50,239,8.1
STX_197594241305,139.50,199,8.1
STX_197599175810,165.00,229,8.1
STX_197599174455,108.00,159,8.1
STX_197859091133,97.00,149,8.1
STX_197859073832,119.50,149,8.1
STX_197859043248,92.00,149,8.1
STX_197859063253,97.00,149,8.1
STX_195239580192,98.00,149,8.1
STX_195239580185,157.50,219,8.1
STX_195239580246,114.50,169,8.1
STX_195239580215,98.00,149,8.1
STX_195239580239,111.00,159,8.1
STX_195239580222,89.50,149,8.1
STX_195239580208,107.00,159,8.1
STX_195238789008,265.50,329,8.1
STX_195238788971,210.00,279,8.1
STX_195238788902,170.00,239,8.1
STX_195238788889,274.00,339,8.1
STX_195238788926,172.50,239,8.1
STX_195238788858,271.50,339,8.1
STX_195238788872,274.00,339,8.1
STX_196608022251,136.00,189,8.1
STX_196608022237,122.00,149,8.1
STX_196608022213,207.50,269,8.1
STX_196608022268,196.50,259,8.1
STX_196970119832,157.50,219,8.1
STX_196970115940,199.00,259,8.1
STX_004000023649,133.50,189,8.1
STX_196970115483,166.00,229,8.1
STX_196970112154,200.00,269,8.1
STX_196970115063,117.00,169,8.1
STX_196970115605,200.00,269,8.1
STX_196970116220,153.50,219,8.1
STX_194957409105,165.00,229,8.1
STX_194957409068,93.00,149,8.1
STX_194957409082,95.50,149,8.1
STX_194957409129,176.00,239,8.1
STX_194957409099,114.50,169,8.1
STX_194957409112,156.00,219,8.1
STX_194955874578,224.00,289,8.1
STX_194955874592,151.00,209,8.1
STX_194955874653,320.50,399,8.1
STX_194955874646,265.50,329,8.1
STX_194957409020,85.50,139,8.1
STX_194957409013,93.00,149,8.1
STX_194957408986,144.50,209,8.1
STX_194957409006,89.50,149,8.1
STX_194957409037,98.00,149,8.1
STX_194957408993,167.50,239,8.1
STX_194955874417,251.50,319,8.1
STX_194955874424,172.50,239,8.1
STX_194955874479,269.00,339,8.1
STX_194955874400,162.50,229,8.1
STX_194955874523,254.00,319,8.1
STX_195866283282,118.50,169,8.1
STX_195866283305,122.00,149,8.1
STX_195866283268,131.00,189,8.1
STX_195866283336,152.50,219,8.1
STX_195866283220,190.00,249,8.1
STX_195866283329,155.00,219,8.1
STX_195866283244,165.00,229,8.1
STX_195866283251,109.50,159,8.1
STX_195866283299,139.50,199,8.1
STX_195866283237,240.50,309,8.1
STX_195866283343,178.50,239,8.1
STX_195866283275,58.00,119,8.1
STX_197594221260,193.50,259,8.1
STX_197594239975,193.50,259,8.1
STX_197594225848,193.50,259,8.1
STX_197594218574,193.50,259,8.1
STX_197594227446,137.00,199,8.1
STX_197594232389,93.00,149,8.1
STX_197594229068,193.50,259,8.1
STX_197594242043,137.00,199,8.1
STX_197594219526,193.50,259,8.1
STX_196152927866,129.50,189,8.1
STX_196152927880,132.00,189,8.1
STX_196152927897,155.00,219,8.1
STX_196155626865,260.50,329,8.1
STX_196155627008,386.00,459,8.1
STX_196155627039,367.50,449,8.1
STX_196155626957,294.50,359,8.1
STX_196155627053,327.00,399,8.1
STX_196155626995,414.00,489,8.1
STX_196155626889,260.50,329,8.1
STX_196155626971,422.50,499,8.1
STX_196609873722,271.50,339,8.1
STX_196609873784,245.50,319,8.1
STX_196974564157,77.00,139,8.1
STX_196974563747,193.50,259,8.1
STX_196974563532,89.50,149,8.1
STX_196974564546,224.00,289,8.1
STX_196974565154,193.50,259,8.1
STX_196968227518,143.50,199,8.1
STX_196968227525,172.50,239,8.1
STX_196968227488,187.50,249,8.1
STX_196968227495,119.50,149,8.1
STX_196968227556,117.00,169,8.1
STX_196968227532,214.00,279,8.1
STX_196968227501,285.50,359,8.1
STX_196968227549,180.00,239,8.1
STX_196968227617,197.50,259,8.1
STX_194958288327,197.50,259,8.1
STX_194958288303,312.00,389,8.1
STX_194958288334,309.50,379,8.1
STX_194958288402,283.00,349,8.1
STX_194958288396,269.00,339,8.1
STX_196604403061,155.00,219,8.1
STX_196604402996,155.00,219,8.1
STX_196604403047,173.50,239,8.1
STX_196604402989,219.00,289,8.1
STX_196604403023,109.50,159,8.1
STX_196604402941,129.50,189,8.1
STX_196604403030,108.00,149,8.1
STX_196604402958,153.50,219,8.1
STX_196604403016,118.50,169,8.1
STX_196604403054,158.50,219,8.1
STX_196608069300,158.50,219,8.1
STX_196608069263,287.00,359,8.1
STX_196608069225,176.00,239,8.1
STX_195869028361,197.50,259,8.1
STX_195869028330,133.50,189,8.1
STX_195869028293,142.00,199,8.1
STX_195869028354,229.00,299,8.1
STX_195869028286,151.00,209,8.1
STX_195869028309,134.50,189,8.1
STX_195869028323,143.50,199,8.1
STX_195869028347,139.50,199,8.1
STX_195869028378,232.50,299,8.1
STX_195869028316,100.50,159,8.1
STX_195866277526,504.50,589,8.1
STX_195866277458,97.00,149,8.1
STX_195866277533,250.50,329,8.1
STX_195866277540,211.50,279,8.1
STX_195866277472,105.50,159,8.1
STX_195866277557,276.50,339,8.1
STX_195866277519,134.50,189,8.1
STX_195866277489,148.50,209,8.1
STX_195866277595,424.00,499,8.1
STX_195866277496,196.50,259,8.1
STX_196608448587,105.50,159,8.1
STX_196608448549,161.00,229,8.1
STX_196608448600,161.00,229,8.1
STX_196608448594,75.50,129,8.1
STX_196608448570,161.00,229,8.1
STX_198488581767,186.00,249,8.1
STX_198488604459,278.00,349,8.1
STX_198488605111,199.00,259,8.1
STX_198488540542,265.50,329,8.1
STX_198488541624,165.00,229,8.1
STX_198488556802,168.50,239,8.1
STX_198488551722,298.00,369,8.1
STX_198488608297,168.50,229,8.1
STX_198488576695,168.50,229,8.1
STX_198488587769,168.50,229,8.1
STX_198488551357,152.50,209,8.1
STX_195244241224,88.00,139,8.1
STX_195244241163,80.50,139,8.1
STX_195244241170,65.50,129,8.1
STX_195244241194,138.50,199,8.1
STX_195244241187,121.00,149,8.1
STX_195244241415,99.50,149,8.1
STX_195244241439,151.00,209,8.1
STX_195244246007,155.00,219,8.1
STX_195244246045,127.00,189,8.1
STX_195244245994,92.00,149,8.1
STX_195244246021,97.00,149,8.1
STX_195244245987,131.00,189,8.1
STX_198728551116,216.50,289,8.1
STX_198728549298,95.50,149,8.1
STX_198728551697,129.50,189,8.1
STX_198728548376,175.00,239,8.1
STX_198728549335,111.00,159,8.1
STX_198728551970,124.50,149,8.1
STX_198728550423,160.00,219,8.1
STX_198728550782,162.50,229,8.1
STX_198728548826,114.50,169,8.1
STX_198728548222,129.50,189,8.1
STX_198728550300,102.00,159,8.1
STX_198728550959,109.50,159,8.1
STX_198728549076,144.50,209,8.1
STX_198728548468,109.50,159,8.1
STX_198728548918,483.00,569,8.1
STX_004000015095,266.50,329,8.1
STX_195869026671,89.50,149,8.1
STX_195869026664,122.00,149,8.1
STX_195869026626,111.00,159,8.1
STX_195869026718,317.00,389,8.1
STX_195869026619,107.00,159,8.1
STX_195869026602,124.50,149,8.1
STX_195869026701,266.50,329,8.1
STX_195869026657,172.50,239,8.1
STX_195869026725,305.50,379,8.1
STX_195869026695,202.50,269,8.1
STX_195869026633,109.50,159,8.1
STX_194501762021,139.50,199,8.1
STX_194501761994,273.00,339,8.1
STX_194501761987,273.00,339,8.1
STX_194501762007,173.50,239,8.1
STX_194956814801,166.00,229,8.1
STX_194956814856,285.50,359,8.1
STX_194956814825,100.50,159,8.1
STX_194956814757,220.00,289,8.1
STX_194956814849,285.50,359,8.1
STX_194956814818,220.00,289,8.1
STX_194956814788,166.00,229,8.1
STX_194956814764,220.00,289,8.1
STX_194956814863,285.50,359,8.1
STX_194956814832,285.50,359,8.1
STX_194956814870,285.50,359,8.1
STX_194499057833,114.50,169,8.1
STX_194499057840,156.00,219,8.1
STX_194499057789,156.00,219,8.1
STX_194499057819,112.00,169,8.1
STX_194493896476,128.50,189,8.1
STX_194493896506,144.50,209,8.1
STX_194493896551,192.50,259,8.1
STX_194493896896,113.50,169,8.1
STX_194493896865,104.50,159,8.1
STX_194493896919,224.00,289,8.1
STX_194493896902,224.00,289,8.1
STX_194955648407,177.50,239,8.1
STX_194955648384,180.00,239,8.1
STX_195866277601,89.50,149,8.1
STX_195866277700,258.00,319,8.1
STX_195866277649,147.00,209,8.1
STX_195866277656,187.50,249,8.1
STX_195866277632,114.50,169,8.1
STX_195866277618,90.50,149,8.1
STX_195866277748,219.00,289,8.1
STX_195866277717,271.50,339,8.1
STX_196969814236,264.00,329,8.1
STX_196969814229,351.00,429,8.1
STX_196969814328,220.00,289,8.1
STX_196969814380,162.50,229,8.1
STX_196969814359,127.00,189,8.1
STX_197863839714,146.00,209,8.1
STX_197863839691,121.00,149,8.1
STX_197863839820,155.00,219,8.1
STX_197863839813,134.50,189,8.1
STX_197863839851,161.00,229,8.1
STX_197863839752,134.50,189,8.1
STX_197863839721,129.50,189,8.1
STX_197863839790,157.50,219,8.1
STX_197863839738,175.00,159,8.1
STX_197863839837,175.00,239,8.1
STX_197600794184,155.00,219,8.1
STX_197600803435,268.00,339,8.1
STX_197600793224,155.00,219,8.1
STX_197600828353,155.00,219,8.1
STX_197600798311,155.00,219,8.1
STX_197600795846,162.50,229,8.1
STX_197600798984,139.50,219,8.1
STX_197594650480,177.50,239,8.1
STX_197594649569,230.00,299,8.1
STX_197594648937,197.50,259,8.1
STX_197594650619,182.50,239,8.1
STX_196976564032,166.00,229,8.1
STX_196976564209,99.50,149,8.1
STX_196976564155,103.00,159,8.1
STX_196976433918,193.50,259,8.1
STX_196976430863,183.50,249,8.1
STX_196976432331,147.00,209,8.1
STX_196976428402,100.50,159,8.1
STX_196976428327,196.50,259,8.1
STX_196976430085,148.50,209,8.1
STX_196976432126,99.50,149,8.1
STX_196976429287,139.50,199,8.1
STX_198481713226,124.50,149,8.1
STX_198481724369,107.00,159,8.1
NER_198481711666,84.50,,8.1
NER_198481715541,118.50,,8.1
STX_198481717903,104.50,149,8.1
STX_198481710775,124.50,149,8.1
STX_198481713394,114.50,169,8.1
STX_196975545315,137.00,199,8.1
STX_196975549504,144.50,199,8.1
STX_196975539284,144.50,199,8.1
STX_196975532582,121.00,149,8.1
STX_196975553068,138.50,199,8.1
STX_196975545650,155.00,219,8.1
STX_197601198912,124.50,149,8.1
STX_197601212656,123.50,149,8.1
STX_197601208451,126.00,179,8.1
STX_197601211123,123.50,149,8.1
STX_197601202299,126.00,179,8.1
STX_198486345811,102.00,159,8.1
STX_198486348287,134.50,189,8.1
STX_198486345408,155.00,219,8.1
STX_198486347792,161.00,229,8.1
STX_198486347310,254.00,319,8.1
STX_198486348553,142.00,199,8.1
STX_198486347433,178.50,239,8.1
STX_198486348928,283.00,349,8.1
STX_198486347082,178.50,239,8.1
STX_198486345248,152.50,209,8.1
STX_198486349895,178.50,239,8.1
STX_198486347853,178.50,239,8.1
STX_198486347785,239.00,309,8.1
STX_195866638211,142.00,199,8.1
STX_195866638228,144.50,209,8.1
STX_195866291393,178.50,239,8.1
STX_195866291454,127.00,179,8.1
STX_195866291508,129.50,189,8.1
STX_195866291478,178.50,239,8.1
STX_195866291461,143.50,199,8.1
STX_195866291485,152.50,209,8.1
STX_195866291423,170.00,239,8.1
STX_195866291447,119.50,149,8.1
STX_196152002440,97.00,149,8.1
STX_196152002433,99.50,149,8.1
STX_196152002372,105.50,159,8.1
STX_196152002426,134.50,189,8.1
STX_196152002457,116.00,169,8.1
STX_196152002358,87.00,139,8.1
STX_196152002419,102.00,159,8.1
STX_196152002471,196.50,259,8.1
STX_196152002396,116.00,169,8.1
STX_196152002389,108.00,159,8.1
STX_196152002365,124.50,149,8.1
STX_196976361280,163.50,229,8.1
STX_196976351052,127.00,189,8.1
STX_196976368722,122.00,149,8.1
STX_196976352011,305.50,379,8.1
STX_196976364410,163.50,229,8.1
STX_196976369620,200.00,269,8.1
STX_196976359034,166.00,229,8.1
STX_196976369262,177.50,239,8.1
STX_196976352653,162.50,229,8.1
STX_196976372903,230.00,299,8.1
STX_198486854962,132.00,189,8.1
STX_198486874106,126.00,179,8.1
STX_198486849883,95.50,149,8.1
STX_198486858045,116.00,169,8.1
STX_198486798600,116.00,169,8.1
STX_198486816366,94.50,149,8.1
STX_198486878265,121.00,149,8.1
STX_198486832229,105.50,159,8.1
STX_198486799379,105.50,159,8.1
STX_198486821063,129.50,189,8.1
STX_198486821384,108.00,159,8.1
STX_195238852504,234.00,309,8.1
STX_195238852566,385.00,459,8.1
STX_195238852528,240.50,309,8.1
STX_195238852580,249.00,319,8.1
STX_195238852511,248.00,319,8.1
STX_195238852498,254.00,319,8.1
STX_195238852481,259.00,319,8.1
STX_195238852559,172.50,239,8.1
STX_195867240949,155.00,219,8.1
STX_195867240994,112.00,169,8.1
STX_195867241007,111.00,159,8.1
STX_195867240963,157.50,219,8.1
STX_196609221417,185.00,249,8.1
STX_196968114627,173.50,239,8.1
STX_196609221424,177.50,239,8.1
STX_196609221400,117.00,169,8.1
STX_197594223226,122.00,149,8.1
STX_197594223332,162.50,229,8.1
STX_197594219571,131.00,189,8.1
STX_197594230637,158.50,219,8.1
STX_197594231115,153.50,219,8.1
STX_197594235427,172.50,239,8.1
STX_194958043391,160.00,219,8.1
STX_194958043377,136.00,189,8.1
STX_194958043339,259.00,329,8.1
STX_194958043438,236.50,309,8.1
STX_194958043315,158.50,219,8.1
STX_194958043360,161.00,229,8.1
STX_194958043445,142.00,199,8.1
STX_197860552524,138.50,199,8.1
STX_197860562271,139.50,199,8.1
STX_197860570603,139.50,199,8.1
STX_197860576148,143.50,199,8.1
STX_195866291225,139.50,199,8.1
STX_195866291249,249.00,319,8.1
STX_195866291324,201.50,269,8.1
STX_195866291379,139.50,199,8.1
STX_195866291218,153.50,219,8.1
STX_195866291232,98.00,149,8.1
STX_195866291331,180.00,239,8.1
STX_195866291256,99.50,149,8.1
STX_194502192957,153.50,219,8.1
STX_194502192889,202.50,269,8.1
STX_194502192926,260.50,329,8.1
STX_194502192872,132.00,189,8.1
STX_194502192940,196.50,259,8.1
STX_194502192896,144.50,199,8.1
STX_194502192865,152.50,209,8.1
STX_194502192919,183.50,239,8.1
STX_196608155065,248.00,319,8.1
STX_196608155102,426.50,499,8.1
STX_196608155126,419.00,489,8.1
STX_196608155041,372.50,459,8.1
STX_196608155096,380.00,449,8.1
STX_196608155171,466.50,549,8.1
STX_196608155140,261.50,329,8.1
STX_196608155195,431.50,509,8.1
STX_196608155188,474.00,559,8.1
STX_196608155348,276.50,339,8.1
STX_196608155331,185.00,249,8.1
STX_196608155362,253.00,319,8.1
STX_195870273002,127.00,179,8.1
STX_195870273026,105.50,159,8.1
