ProviderKey,SpecificationKey,SpecificationValue
NER_4068816881844,Color,Black
NER_4068816881844,Target group,women
NER_4068816881851,Brand,adidas
NER_4068816881851,Color,Black
NER_4068816881851,Target group,women
NER_4068816881868,Brand,adidas
NER_4068816881868,Color,Black
NER_4068816881868,Target group,women
NER_4068816881875,Brand,adidas
NER_4068816881875,Color,Black
NER_4068816881875,Target group,women
NER_4068817106557,Brand,Y-3
NER_4068817106557,Color,Black
NER_4068817106557,Target group,men
NER_4068817110165,Brand,Y-3
NER_4068817110165,Color,Black
NER_4068817110165,Target group,men
NER_4068817110189,Brand,Y-3
NER_4068817110189,Color,Black
NER_4068817110189,Target group,men
NER_4068817110196,Brand,Y-3
NER_4068817110196,Color,Black
NER_4068817110196,Target group,men
NER_4068817110233,Brand,Y-3
NER_4068817110233,Color,Black
NER_4068817110233,Target group,men
NER_4068817110257,Brand,Y-3
NER_4068817110257,Color,Black
NER_4068817110257,Target group,men
NER_4068817110288,Brand,Y-3
NER_4068817110288,Color,Black
NER_4068817110288,Target group,men
NER_4068817110301,Brand,Adidas Y-3
NER_4068817110301,Color,Black / Grey Five / Off White
NER_4068817110301,Target group,men
NER_4068817110318,Brand,Adidas Y-3
NER_4068817110318,Color,Black / Grey Five / Off White
NER_4068817110318,Target group,men
NER_4068817116921,Brand,Adidas Y-3
NER_4068817116921,Color,Black / Grey Five / Off White
NER_4068817116921,Target group,men
NER_4068817116952,Brand,Adidas Y-3
NER_4068817116952,Color,Black / Grey Five / Off White
NER_4068817116952,Target group,men
NER_4068817116969,Brand,Adidas Y-3
NER_4068817116969,Color,Black / Grey Five / Off White
NER_4068817116969,Target group,men
NER_4068817116976,Brand,Adidas Y-3
NER_4068817116976,Color,Black / Grey Five / Off White
NER_4068817116976,Target group,men
NER_4068817116983,Brand,Adidas Y-3
NER_4068817116983,Color,Black / Grey Five / Off White
NER_4068817116983,Target group,men
NER_4068817117003,Brand,Adidas Y-3
NER_4068817117003,Color,Black / Grey Five / Off White
NER_4068817117003,Target group,men
NER_4068817117010,Brand,Adidas Y-3
NER_4068817117010,Color,Black / Grey Five / Off White
NER_4068817117010,Target group,men
NER_4068817117027,Brand,Adidas Y-3
NER_4068817117027,Color,Black / Grey Five / Off White
NER_4068817117027,Target group,men
NER_4068817117034,Brand,Adidas Y-3
NER_4068817117034,Color,Black / Grey Five / Off White
NER_4068817117034,Target group,men
NER_4068817117041,Brand,Adidas Y-3
NER_4068817117041,Color,Black / Grey Five / Off White
NER_4068817117041,Target group,men
NER_4068817150734,Brand,Adidas Y-3
NER_4068817150734,Color,Alumina / Off White / Active Maroon
NER_4068817150734,Target group,men
NER_4068817150741,Brand,Adidas Y-3
NER_4068817150741,Color,Alumina / Off White / Active Maroon
NER_4068817150741,Target group,men
NER_4068817150758,Brand,Adidas Y-3
NER_4068817150758,Color,Alumina / Off White / Active Maroon
NER_4068817150758,Target group,men
NER_4068817150789,Brand,Adidas Y-3
NER_4068817150789,Color,Alumina / Off White / Active Maroon
NER_4068817150789,Target group,men
NER_4068817150796,Brand,Adidas Y-3
NER_4068817150796,Color,Alumina / Off White / Active Maroon
NER_4068817150796,Target group,men
NER_4068817150819,Brand,Adidas Y-3
NER_4068817150819,Color,Alumina / Off White / Active Maroon
NER_4068817150819,Target group,men
NER_4068817150826,Brand,Adidas Y-3
NER_4068817150826,Color,Alumina / Off White / Active Maroon
NER_4068817150826,Target group,men
NER_4068817150833,Brand,Adidas Y-3
NER_4068817150833,Color,Alumina / Off White / Active Maroon
NER_4068817150833,Target group,men
NER_4068817153094,Brand,Adidas Y-3
NER_4068817153094,Color,Alumina / Off White / Active Maroon
NER_4068817153094,Target group,men
NER_4068817153100,Brand,Adidas Y-3
NER_4068817153100,Color,Alumina / Off White / Active Maroon
NER_4068817153100,Target group,men
NER_4068817153117,Brand,Adidas Y-3
NER_4068817153117,Color,Alumina / Off White / Active Maroon
NER_4068817153117,Target group,men
NER_4068817153131,Brand,Adidas Y-3
NER_4068817153131,Color,Alumina / Off White / Active Maroon
NER_4068817153131,Target group,men
NER_4068817153148,Brand,Adidas Y-3
NER_4068817153148,Color,Alumina / Off White / Active Maroon
NER_4068817153148,Target group,men
NER_4068817268132,Brand,Adidas
NER_4068817268132,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268132,Target group,men
NER_4068817268156,Brand,Adidas
NER_4068817268156,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268156,Target group,men
NER_4068817268163,Brand,Adidas
NER_4068817268163,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268163,Target group,men
NER_4068817268170,Brand,Adidas
NER_4068817268170,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268170,Target group,men
NER_4068817268187,Brand,Adidas
NER_4068817268187,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268187,Target group,men
NER_4068817268217,Brand,Adidas
NER_4068817268217,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268217,Target group,men
NER_4068817268224,Brand,Adidas
NER_4068817268224,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268224,Target group,men
NER_4068817268262,Brand,Adidas
NER_4068817268262,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268262,Target group,men
NER_4068817268279,Brand,Adidas
NER_4068817268279,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268279,Target group,men
NER_4068817268286,Brand,Adidas
NER_4068817268286,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268286,Target group,men
NER_4068817268316,Brand,Adidas
NER_4068817268316,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268316,Target group,men
NER_4068817268330,Brand,Adidas
NER_4068817268330,Color,Shadow Olive / Core Black / Olive Strata
NER_4068817268330,Target group,men
NER_4068817287935,Shoe size (EU),40
NER_4068817287935,Brand,adidas
NER_4068817287935,Color,Black
NER_4068817287935,Target group,women
NER_4068817287959,Shoe size (EU),42
NER_4068817287959,Brand,adidas
NER_4068817287959,Color,Black
NER_4068817287959,Target group,women
NER_4068817287966,Shoe size (EU),42.5
NER_4068817287966,Brand,adidas
NER_4068817287966,Color,Black
NER_4068817287966,Target group,women
NER_4068817287973,Shoe size (EU),44.5
NER_4068817287973,Brand,adidas
NER_4068817287973,Color,Black
NER_4068817287973,Target group,women
NER_4068817291482,Shoe size (EU),43
NER_4068817291482,Brand,adidas
NER_4068817291482,Color,Black
NER_4068817291482,Target group,women
NER_4068817291505,Shoe size (EU),45
NER_4068817291505,Brand,adidas
NER_4068817291505,Color,Black
NER_4068817291505,Target group,women
NER_4068817291550,Shoe size (EU),44
NER_4068817291550,Brand,adidas
NER_4068817291550,Color,Black
NER_4068817291550,Target group,women
NER_4068817291574,Shoe size (EU),40.5
NER_4068817291574,Brand,adidas
NER_4068817291574,Color,Black
NER_4068817291574,Target group,women
NER_4068817291581,Shoe size (EU),37.5
NER_4068817291581,Brand,adidas
NER_4068817291581,Color,Black
NER_4068817291581,Target group,women
NER_4068817291598,Shoe size (EU),46
NER_4068817291598,Brand,adidas
NER_4068817291598,Color,Black
NER_4068817291598,Target group,women
NER_4068817291604,Shoe size (EU),39
NER_4068817291604,Brand,adidas
NER_4068817291604,Color,Black
NER_4068817291604,Target group,women
NER_4068817291673,Shoe size (EU),41
NER_4068817291673,Brand,adidas
NER_4068817291673,Color,Black
NER_4068817291673,Target group,women
NER_4068817291680,Shoe size (EU),46
NER_4068817291680,Brand,adidas
NER_4068817291680,Color,Black
NER_4068817291680,Target group,women
NER_4068817325866,Shoe size (EU),47
NER_4068817325866,Brand,adidas
NER_4068817325866,Color,White
NER_4068817325866,Target group,women
NER_4068817325880,Shoe size (EU),42
NER_4068817325880,Brand,adidas
NER_4068817325880,Color,White
NER_4068817325880,Target group,women
NER_4068817325897,Shoe size (EU),43
NER_4068817325897,Brand,adidas
NER_4068817325897,Color,White
NER_4068817325897,Target group,women
NER_4068817325927,Shoe size (EU),46
NER_4068817325927,Brand,adidas
NER_4068817325927,Color,White
NER_4068817325927,Target group,women
NER_4068817325934,Shoe size (EU),46
NER_4068817325934,Brand,adidas
NER_4068817325934,Color,White
NER_4068817325934,Target group,women
NER_4068817325989,Shoe size (EU),41
NER_4068817325989,Brand,adidas
NER_4068817325989,Color,White
NER_4068817325989,Target group,women
NER_4068817326009,Shoe size (EU),44
NER_4068817326009,Brand,adidas
NER_4068817326009,Color,White
NER_4068817326009,Target group,women
NER_4068817329628,Shoe size (EU),44.5
NER_4068817329628,Brand,adidas
NER_4068817329628,Color,White
NER_4068817329628,Target group,women
NER_4068817329642,Shoe size (EU),37.5
NER_4068817329642,Brand,adidas
NER_4068817329642,Color,White
NER_4068817329642,Target group,women
NER_4068817329673,Shoe size (EU),38
NER_4068817329673,Brand,adidas
NER_4068817329673,Color,White
NER_4068817329673,Target group,women
NER_4068817329697,Shoe size (EU),42.5
NER_4068817329697,Brand,adidas
NER_4068817329697,Color,White
NER_4068817329697,Target group,women
NER_4068817563695,Shoe size (EU),48
NER_4068817563695,Brand,adidas
NER_4068817563695,Color,Rust Orange / Core Green
NER_4068817563695,Target group,men
NER_4068817563701,Shoe size (EU),48.5
NER_4068817563701,Brand,adidas
NER_4068817563701,Color,Rust Orange / Core Green
NER_4068817563701,Target group,men
NER_4068817563732,Shoe size (EU),42.5
NER_4068817563732,Brand,adidas
NER_4068817563732,Color,Rust Orange / Core Green
NER_4068817563732,Target group,men
NER_4068817563749,Shoe size (EU),46
NER_4068817563749,Brand,adidas
NER_4068817563749,Color,Rust Orange / Core Green
NER_4068817563749,Target group,men
NER_4068817563756,Shoe size (EU),46
NER_4068817563756,Brand,adidas
NER_4068817563756,Color,Rust Orange / Core Green
NER_4068817563756,Target group,men
NER_4068817563763,Shoe size (EU),36.5
NER_4068817563763,Brand,adidas
NER_4068817563763,Color,Rust Orange / Core Green
NER_4068817563763,Target group,men
NER_4068817563794,Shoe size (EU),40.5
NER_4068817563794,Brand,adidas
NER_4068817563794,Color,Rust Orange / Core Green
NER_4068817563794,Target group,men
NER_4068817563817,Shoe size (EU),42
NER_4068817563817,Brand,adidas
NER_4068817563817,Color,Rust Orange / Core Green
NER_4068817563817,Target group,men
NER_4068817563824,Shoe size (EU),47
NER_4068817563824,Brand,adidas
NER_4068817563824,Color,Rust Orange / Core Green
NER_4068817563824,Target group,men
NER_4068817563831,Shoe size (EU),43
NER_4068817563831,Brand,adidas
NER_4068817563831,Color,Rust Orange / Core Green
NER_4068817563831,Target group,men
NER_4068817564418,Brand,adidas
NER_4068817564418,Color,Black
NER_4068817564418,Target group,men
NER_4068817564432,Brand,adidas
NER_4068817564432,Color,Black
NER_4068817564432,Target group,men
NER_4068817564449,Brand,adidas
NER_4068817564449,Color,Black
NER_4068817564449,Target group,men
NER_4068817564470,Brand,adidas
NER_4068817564470,Color,Black
NER_4068817564470,Target group,men
NER_4068817564487,Brand,adidas
NER_4068817564487,Color,Black
NER_4068817564487,Target group,men
NER_4068817564531,Brand,adidas
NER_4068817564531,Color,Black
NER_4068817564531,Target group,men
NER_4068817564562,Brand,adidas
NER_4068817564562,Color,Black
NER_4068817564562,Target group,men
NER_4068817567464,Shoe size (EU),40
NER_4068817567464,Brand,adidas
NER_4068817567464,Color,Rust Orange / Core Green
NER_4068817567464,Target group,men
NER_4068817567471,Shoe size (EU),44
NER_4068817567471,Brand,adidas
NER_4068817567471,Color,Rust Orange / Core Green
NER_4068817567471,Target group,men
NER_4068817567488,Shoe size (EU),45
NER_4068817567488,Brand,adidas
NER_4068817567488,Color,Rust Orange / Core Green
NER_4068817567488,Target group,men
NER_4068817567501,Shoe size (EU),44.5
NER_4068817567501,Brand,adidas
NER_4068817567501,Color,Rust Orange / Core Green
NER_4068817567501,Target group,men
NER_4068817568188,Brand,adidas
NER_4068817568188,Color,Black
NER_4068817568188,Target group,men
NER_4068817568195,Brand,adidas
NER_4068817568195,Color,Black
NER_4068817568195,Target group,men
NER_4068817568201,Brand,adidas
NER_4068817568201,Color,Black
NER_4068817568201,Target group,men
NER_4068817568218,Brand,adidas
NER_4068817568218,Color,Black
NER_4068817568218,Target group,men
NER_4068817568225,Brand,adidas
NER_4068817568225,Color,Black
NER_4068817568225,Target group,men
NER_4068817568232,Brand,adidas Originals
NER_4068817568232,Color,Green
NER_4068817568232,Target group,men
NER_4068817568263,Brand,adidas Originals
NER_4068817568263,Color,Green
NER_4068817568263,Target group,men
NER_4068817568317,Brand,adidas Originals
NER_4068817568317,Color,Green
NER_4068817568317,Target group,men
NER_4068817568331,Brand,adidas Originals
NER_4068817568331,Color,Green
NER_4068817568331,Target group,men
NER_4068817568362,Brand,adidas Originals
NER_4068817568362,Color,Green
NER_4068817568362,Target group,men
NER_4068817568393,Brand,adidas Originals
NER_4068817568393,Color,Green
NER_4068817568393,Target group,men
NER_4068817568409,Brand,adidas Originals
NER_4068817568409,Color,Green
NER_4068817568409,Target group,men
NER_4068817572031,Brand,adidas Originals
NER_4068817572031,Color,Green
NER_4068817572031,Target group,men
NER_4068817577395,Shoe size (EU),46
NER_4068817577395,Brand,adidas
NER_4068817577395,Color,Black
NER_4068817577395,Target group,men
NER_4068817577401,Shoe size (EU),39
NER_4068817577401,Brand,adidas
NER_4068817577401,Color,Black
NER_4068817577401,Target group,men
NER_4068817577418,Shoe size (EU),47
NER_4068817577418,Brand,adidas
NER_4068817577418,Color,Black
NER_4068817577418,Target group,men
NER_4068817577425,Shoe size (EU),36.5
NER_4068817577425,Brand,adidas
NER_4068817577425,Color,Black
NER_4068817577425,Target group,men
NER_4068817577432,Shoe size (EU),38
NER_4068817577432,Brand,adidas
NER_4068817577432,Color,Black
NER_4068817577432,Target group,men
NER_4068817577449,Shoe size (EU),41
NER_4068817577449,Brand,adidas
NER_4068817577449,Color,Black
NER_4068817577449,Target group,men
NER_4068817577456,Shoe size (EU),40.5
NER_4068817577456,Brand,adidas
NER_4068817577456,Color,Black
NER_4068817577456,Target group,men
NER_4068817577487,Shoe size (EU),43
NER_4068817577487,Brand,adidas
NER_4068817577487,Color,Black
NER_4068817577487,Target group,men
NER_4068817577494,Shoe size (EU),37.5
NER_4068817577494,Brand,adidas
NER_4068817577494,Color,Black
NER_4068817577494,Target group,men
NER_4068817577517,Shoe size (EU),48
NER_4068817577517,Brand,adidas
NER_4068817577517,Color,Black
NER_4068817577517,Target group,men
NER_4068817577524,Shoe size (EU),42.5
NER_4068817577524,Brand,adidas
NER_4068817577524,Color,Black
NER_4068817577524,Target group,men
NER_4068817577531,Shoe size (EU),38.5
NER_4068817577531,Brand,adidas
NER_4068817577531,Color,Black
NER_4068817577531,Target group,men
NER_4068817579399,Brand,adidas
NER_4068817579399,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579399,Target group,men
NER_4068817579405,Brand,adidas
NER_4068817579405,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579405,Target group,men
NER_4068817579412,Shoe size (EU),46
NER_4068817579412,Brand,adidas
NER_4068817579412,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579412,Target group,men
NER_4068817579429,Shoe size (EU),45
NER_4068817579429,Brand,adidas
NER_4068817579429,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579429,Target group,men
NER_4068817579436,Brand,adidas
NER_4068817579436,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579436,Target group,men
NER_4068817579443,Brand,adidas
NER_4068817579443,Color,Linen Khaki / Silver Metallic / Wonder White
NER_4068817579443,Target group,men
NER_4068817581149,Shoe size (EU),44.5
NER_4068817581149,Brand,adidas
NER_4068817581149,Color,Black
NER_4068817581149,Target group,men
NER_4068817581156,Shoe size (EU),36
NER_4068817581156,Brand,adidas
NER_4068817581156,Color,Black
NER_4068817581156,Target group,men
NER_4068817581163,Shoe size (EU),46
NER_4068817581163,Brand,adidas
NER_4068817581163,Color,Black
NER_4068817581163,Target group,men
NER_4068817581170,Shoe size (EU),42
NER_4068817581170,Brand,adidas
NER_4068817581170,Color,Black
NER_4068817581170,Target group,men
NER_4068817581187,Shoe size (EU),40
NER_4068817581187,Brand,adidas
NER_4068817581187,Color,Black
NER_4068817581187,Target group,men
NER_4068817581194,Shoe size (EU),45
NER_4068817581194,Brand,adidas
NER_4068817581194,Color,Black
NER_4068817581194,Target group,men
NER_4068817581200,Shoe size (EU),44
NER_4068817581200,Brand,adidas
NER_4068817581200,Color,Black
NER_4068817581200,Target group,men
NER_4068817583068,Shoe size (EU),46
NER_4068817583068,Brand,adidas
NER_4068817583068,Color,Linen Khaki / Silver Metallic / Wonder White
